"EVENT_ID","POT_ID","YEAR","SITE_ID","STATION","FK_GEAR_PERFORMANCE_CODE","POT_TYPE_CODE","GEAR_COMMENTS","SAMPLE_POT","COMMENTS","ID","OLDID","Pot_Count","Stratum"
"1995P04019","4","1995","5","A","01","K",,"Sample","",,"95180",1,
"1995P04019","5","1995","5","A","01","K",,"Sample","",,"95181",1,
"1995P04019","6","1995","5","A","01","K",,"Sample","",,"95182",1,
"1995P04019","7","1995","5","A","01","K",,"Sample","",,"95183",1,
"1995P04019","8","1995","5","A","01","K",,"Sample","",,"95184",1,
"1995P04019","9","1995","5","A","01","K",,"Sample","",,"95185",1,
"1995P04020","1","1995","5","B","01","K",,"Sample","",,"95188",1,
"1995P04020","10","1995","5","B","01","K",,"Sample","",,"95197",1,
"1995P04020","11","1995","5","B","01","K",,"Sample","",,"95198",1,
"1995P04020","2","1995","5","B","01","K",,"Sample","",,"95189",1,
"1995P04020","3","1995","5","B","01","K",,"Sample","",,"95190",1,
"1995P04020","4","1995","5","B","01","K",,"Sample","",,"95191",1,
"1995P04020","5","1995","5","B","01","K",,"Sample","",,"95192",1,
"1995P04020","6","1995","5","B","01","K",,"Sample","",,"95193",1,
"1995P04020","7","1995","5","B","01","K",,"Sample","",,"95194",1,
"1995P04020","8","1995","5","B","01","K",,"Sample","",,"95195",1,
"1995P04020","9","1995","5","B","01","K",,"Sample","",,"95196",1,
"1995P04021","1","1995","7","A","01","K",,"Sample","",,"95221",1,
"1995P04021","10","1995","7","A","01","K",,"Sample","",,"95230",1,
"1995P04021","11","1995","7","A","01","K",,"Sample","",,"95231",1,
"1995P04021","2","1995","7","A","01","K",,"Sample","",,"95222",1,
"1995P04021","3","1995","7","A","01","K",,"Sample","",,"95223",1,
"1995P04021","4","1995","7","A","01","K",,"Sample","",,"95224",1,
"1995P04021","5","1995","7","A","01","K",,"Sample","",,"95225",1,
"1995P04021","6","1995","7","A","01","K",,"Sample","",,"95226",1,
"1995P04021","7","1995","7","A","01","K",,"Sample","",,"95227",1,
"1995P04021","8","1995","7","A","01","K",,"Sample","",,"95228",1,
"1995P04021","9","1995","7","A","01","K",,"Sample","",,"95229",1,
"1995P04022","1","1995","7","C","01","K",,"Sample","",,"95243",1,
"1995P04022","10","1995","7","C","01","K",,"Sample","",,"95252",1,
"1995P04022","11","1995","7","C","01","K",,"Sample","",,"95253",1,
"1995P04022","2","1995","7","C","01","K",,"Sample","",,"95244",1,
"1995P04022","3","1995","7","C","01","K",,"Sample","",,"95245",1,
"1995P04022","4","1995","7","C","01","K",,"Sample","",,"95246",1,
"1995P04022","5","1995","7","C","01","K",,"Sample","",,"95247",1,
"1995P04022","6","1995","7","C","01","K",,"Sample","",,"95248",1,
"1995P04022","7","1995","7","C","01","K",,"Sample","",,"95249",1,
"1995P04022","8","1995","7","C","01","K",,"Sample","",,"95250",1,
"1995P04022","9","1995","7","C","01","K",,"Sample","",,"95251",1,
"1995P04023","1","1995","7","B","01","K",,"Sample","",,"95232",1,
"1995P04023","10","1995","7","B","01","K",,"Sample","",,"95241",1,
"1995P04023","11","1995","7","B","01","K",,"Sample","",,"95242",1,
"1995P04023","2","1995","7","B","01","K",,"Sample","",,"95233",1,
"1995P04023","3","1995","7","B","01","K",,"Sample","",,"95234",1,
"1995P04023","4","1995","7","B","01","K",,"Sample","",,"95235",1,
"1995P04023","5","1995","7","B","01","K",,"Sample","",,"95236",1,
"1995P04023","6","1995","7","B","01","K",,"Sample","",,"95237",1,
"1995P04023","7","1995","7","B","01","K",,"Sample","",,"95238",1,
"1995P04023","8","1995","7","B","01","K",,"Sample","",,"95239",1,
"1995P04023","9","1995","7","B","01","K",,"Sample","",,"95240",1,
"1995P04024","1","1995","7","D","01","K",,"Sample","",,"95254",1,
"1995P04024","10","1995","7","D","01","K",,"Sample","",,"95263",1,
"1995P04024","11","1995","7","D","01","K",,"Sample","",,"95264",1,
"1995P04024","2","1995","7","D","01","K",,"Sample","",,"95255",1,
"1995P04024","3","1995","7","D","01","K",,"Sample","",,"95256",1,
"1995P04024","4","1995","7","D","01","K",,"Sample","",,"95257",1,
"1995P04024","5","1995","7","D","01","K",,"Sample","",,"95258",1,
"1995P04024","6","1995","7","D","01","K",,"Sample","",,"95259",1,
"1995P04024","7","1995","7","D","01","K",,"Sample","",,"95260",1,
"1995P04024","8","1995","7","D","01","K",,"Sample","",,"95261",1,
"1995P04024","9","1995","7","D","01","K",,"Sample","",,"95262",1,
"1995P04025","1","1995","8","A","01","K",,"Sample","",,"95265",1,
"1995P04025","10","1995","8","A","01","K",,"Sample","",,"95274",1,
"1995P04025","11","1995","8","A","01","K",,"Sample","",,"95275",1,
"1995P04025","2","1995","8","A","01","K",,"Sample","",,"95266",1,
"1995P04025","3","1995","8","A","01","K",,"Sample","",,"95267",1,
"1995P04025","4","1995","8","A","01","K",,"Sample","",,"95268",1,
"1995P04025","5","1995","8","A","01","K",,"Sample","",,"95269",1,
"1995P04025","6","1995","8","A","01","K",,"Sample","",,"95270",1,
"1995P04025","7","1995","8","A","01","K",,"Sample","",,"95271",1,
"1995P04025","8","1995","8","A","01","K",,"Sample","",,"95272",1,
"1995P04025","9","1995","8","A","01","K",,"Sample","",,"95273",1,
"1995P04026","1","1995","8","B","01","K",,"Sample","",,"95276",1,
"1995P04026","10","1995","8","B","01","K",,"Sample","",,"95285",1,
"1995P04026","11","1995","8","B","01","K",,"Sample","",,"95286",1,
"1995P04026","2","1995","8","B","01","K",,"Sample","",,"95277",1,
"1995P04026","3","1995","8","B","01","K",,"Sample","",,"95278",1,
"1995P04026","4","1995","8","B","01","K",,"Sample","",,"95279",1,
"1995P04026","5","1995","8","B","01","K",,"Sample","",,"95280",1,
"1995P04026","6","1995","8","B","01","K",,"Sample","",,"95281",1,
"1995P04026","7","1995","8","B","01","K",,"Sample","",,"95282",1,
"1995P04026","8","1995","8","B","01","K",,"Sample","",,"95283",1,
"1995P04026","9","1995","8","B","01","K",,"Sample","",,"95284",1,
"1995P04027","1","1995","8","C","01","K",,"Sample","",,"95287",1,
"1995P04027","10","1995","8","C","01","K",,"Sample","",,"95296",1,
"1995P04027","11","1995","8","C","01","K",,"Sample","",,"95297",1,
"1995P04027","2","1995","8","C","01","K",,"Sample","",,"95288",1,
"1995P04027","3","1995","8","C","01","K",,"Sample","",,"95289",1,
"1995P04027","4","1995","8","C","01","K",,"Sample","",,"95290",1,
"1995P04027","5","1995","8","C","01","K",,"Sample","",,"95291",1,
"1995P04027","6","1995","8","C","01","K",,"Sample","",,"95292",1,
"1995P04027","7","1995","8","C","01","K",,"Sample","",,"95293",1,
"1995P04027","8","1995","8","C","01","K",,"Sample","",,"95294",1,
"1995P04027","9","1995","8","C","01","K",,"Sample","",,"95295",1,
"1995P04028","1","1995","8","D","01","K",,"Sample","",,"95298",1,
"1995P04028","10","1995","8","D","01","K",,"Sample","",,"95307",1,
"1995P04028","11","1995","8","D","01","K",,"Sample","",,"95308",1,
"1995P04028","2","1995","8","D","01","K",,"Sample","",,"95299",1,
"1995P04028","3","1995","8","D","01","K",,"Sample","",,"95300",1,
"1995P04028","4","1995","8","D","01","K",,"Sample","",,"95301",1,
"1995P04028","5","1995","8","D","01","K",,"Sample","",,"95302",1,
"1995P04028","6","1995","8","D","01","K",,"Sample","",,"95303",1,
"1995P04028","7","1995","8","D","01","K",,"Sample","",,"95304",1,
"1995P04028","8","1995","8","D","01","K",,"Sample","",,"95305",1,
"1995P04028","9","1995","8","D","01","K",,"Sample","",,"95306",1,
"1995P04029","1","1995","6","A","01","K",,"Sample","",,"95309",1,
"1995P04029","10","1995","6","A","01","K",,"Sample","",,"95318",1,
"1995P04029","11","1995","6","A","01","K",,"Sample","",,"95319",1,
"1995P04029","2","1995","6","A","01","K",,"Sample","",,"95310",1,
"1995P04029","3","1995","6","A","01","K",,"Sample","",,"95311",1,
"1995P04029","4","1995","6","A","01","K",,"Sample","",,"95312",1,
"1995P04029","5","1995","6","A","01","K",,"Sample","",,"95313",1,
"1995P04029","6","1995","6","A","01","K",,"Sample","",,"95314",1,
"1995P04029","7","1995","6","A","01","K",,"Sample","",,"95315",1,
"1995P04029","8","1995","6","A","01","K",,"Sample","",,"95316",1,
"1995P04029","9","1995","6","A","01","K",,"Sample","",,"95317",1,
"1995P04030","1","1995","6","B","01","K",,"Sample","",,"95320",1,
"1995P04030","10","1995","6","B","01","K",,"Sample","",,"95329",1,
"1995P04030","11","1995","6","B","01","K",,"Sample","",,"95330",1,
"1995P04030","2","1995","6","B","01","K",,"Sample","",,"95321",1,
"1995P04030","3","1995","6","B","01","K",,"Sample","",,"95322",1,
"1995P04030","4","1995","6","B","01","K",,"Sample","",,"95323",1,
"1995P04030","5","1995","6","B","01","K",,"Sample","",,"95324",1,
"1995P04030","6","1995","6","B","01","K",,"Sample","",,"95325",1,
"1995P04030","7","1995","6","B","01","K",,"Sample","",,"95326",1,
"1995P04030","8","1995","6","B","01","K",,"Sample","",,"95327",1,
"1995P04030","9","1995","6","B","01","K",,"Sample","",,"95328",1,
"1995P04031","1","1995","6","C","01","K",,"Sample","",,"95331",1,
"1995P04031","10","1995","6","C","01","K",,"Sample","",,"95340",1,
"1995P04031","11","1995","6","C","01","K",,"Sample","",,"95341",1,
"1995P04031","2","1995","6","C","01","K",,"Sample","",,"95332",1,
"1995P04031","3","1995","6","C","01","K",,"Sample","",,"95333",1,
"1995P04031","4","1995","6","C","01","K",,"Sample","",,"95334",1,
"1995P04031","5","1995","6","C","01","K",,"Sample","",,"95335",1,
"1995P04031","6","1995","6","C","01","K",,"Sample","",,"95336",1,
"1995P04031","7","1995","6","C","01","K",,"Sample","",,"95337",1,
"1995P04031","8","1995","6","C","01","K",,"Sample","",,"95338",1,
"1995P04031","9","1995","6","C","01","K",,"Sample","",,"95339",1,
"1995P04032","1","1995","6","D","01","K",,"Sample","",,"95342",1,
"1995P04032","10","1995","6","D","01","K",,"Sample","",,"95351",1,
"1995P04032","11","1995","6","D","01","K",,"Sample","",,"95352",1,
"1995P04032","2","1995","6","D","01","K",,"Sample","",,"95343",1,
"1995P04032","3","1995","6","D","01","K",,"Sample","",,"95344",1,
"1995P04032","4","1995","6","D","01","K",,"Sample","",,"95345",1,
"1995P04032","5","1995","6","D","01","K",,"Sample","",,"95346",1,
"1995P04032","6","1995","6","D","01","K",,"Sample","",,"95347",1,
"1995P04032","7","1995","6","D","01","K",,"Sample","",,"95348",1,
"1995P04032","8","1995","6","D","01","K",,"Sample","",,"95349",1,
"1995P04032","9","1995","6","D","01","K",,"Sample","",,"95350",1,
"1996P04001","1","1996","1","A","01","K",,"prevSample","",,"96001",1,
"1996P04001","10","1996","1","A","01","K",,"prevSample","",,"96010",1,
"1996P04001","11","1996","1","A","01","K",,"prevSample","",,"96011",1,
"1996P04001","2","1996","1","A","01","K",,"prevSample","",,"96002",1,
"1996P04001","3","1996","1","A","01","K",,"prevSample","",,"96003",1,
"1996P04001","4","1996","1","A","01","K",,"prevSample","",,"96004",1,
"1996P04001","5","1996","1","A","01","K",,"prevSample","",,"96005",1,
"1996P04001","6","1996","1","A","01","K",,"prevSample","",,"96006",1,
"1996P04001","7","1996","1","A","01","K",,"prevSample","",,"96007",1,
"1996P04001","8","1996","1","A","01","K",,"prevSample","",,"96008",1,
"1996P04001","9","1996","1","A","01","K",,"prevSample","",,"96009",1,
"1996P04002","1","1996","1","B","01","K",,"prevSample","",,"96012",1,
"1996P04002","10","1996","1","B","01","K",,"prevSample","",,"96021",1,
"1996P04002","11","1996","1","B","01","K",,"prevSample","",,"96022",1,
"1996P04002","2","1996","1","B","01","K",,"prevSample","",,"96013",1,
"1996P04002","3","1996","1","B","01","K",,"prevSample","",,"96014",1,
"1996P04002","4","1996","1","B","01","K",,"prevSample","",,"96015",1,
"1996P04002","5","1996","1","B","01","K",,"prevSample","",,"96016",1,
"1996P04002","6","1996","1","B","01","K",,"prevSample","",,"96017",1,
"1996P04002","7","1996","1","B","01","K",,"prevSample","",,"96018",1,
"1996P04002","8","1996","1","B","01","K",,"Sample","",,"96019",1,
"1996P04002","9","1996","1","B","01","K",,"prevSample","",,"96020",1,
"1996P04003","1","1996","1","C","01","K",,"prevSample","",,"96023",1,
"1996P04003","10","1996","1","C","01","K",,"prevSample","",,"96032",1,
"1996P04003","11","1996","1","C","01","K",,"prevSample","",,"96033",1,
"1996P04003","2","1996","1","C","01","K",,"prevSample","",,"96024",1,
"1996P04003","3","1996","1","C","01","K",,"prevSample","",,"96025",1,
"1996P04003","4","1996","1","C","01","K",,"prevSample","",,"96026",1,
"1996P04003","5","1996","1","C","01","K",,"prevSample","",,"96027",1,
"1996P04003","6","1996","1","C","01","K",,"prevSample","",,"96028",1,
"1996P04003","7","1996","1","C","01","K",,"prevSample","",,"96029",1,
"1996P04003","8","1996","1","C","01","K",,"Sample","",,"96030",1,
"1996P04003","9","1996","1","C","01","K",,"prevSample","",,"96031",1,
"1996P04004","1","1996","1","D","01","K",,"prevSample","",,"96034",1,
"1996P04004","10","1996","1","D","01","K",,"prevSample","",,"96043",1,
"1996P04004","11","1996","1","D","01","K",,"prevSample","",,"96044",1,
"1996P04004","2","1996","1","D","01","K",,"prevSample","",,"96035",1,
"1996P04004","3","1996","1","D","01","K",,"prevSample","",,"96036",1,
"1996P04004","4","1996","1","D","01","K",,"prevSample","",,"96037",1,
"1996P04004","5","1996","1","D","01","K",,"prevSample","",,"96038",1,
"1996P04004","6","1996","1","D","01","K",,"prevSample","",,"96039",1,
"1996P04004","7","1996","1","D","01","K",,"prevSample","",,"96040",1,
"1996P04004","8","1996","1","D","01","K",,"prevSample","",,"96041",1,
"1996P04004","9","1996","1","D","01","K",,"prevSample","",,"96042",1,
"1996P04005","1","1996","2","A","01","K",,"prevSample","",,"96045",1,
"1996P04005","10","1996","2","A","01","K",,"prevSample","",,"96054",1,
"1996P04005","11","1996","2","A","01","K",,"prevSample","",,"96055",1,
"1996P04005","2","1996","2","A","01","K",,"prevSample","",,"96046",1,
"1996P04005","3","1996","2","A","01","K",,"prevSample","",,"96047",1,
"1996P04005","4","1996","2","A","01","K",,"prevSample","",,"96048",1,
"1996P04005","5","1996","2","A","01","K",,"prevSample","",,"96049",1,
"1996P04005","6","1996","2","A","01","K",,"prevSample","",,"96050",1,
"1996P04005","7","1996","2","A","01","K",,"prevSample","",,"96051",1,
"1996P04005","8","1996","2","A","01","K",,"prevSample","",,"96052",1,
"1996P04005","9","1996","2","A","01","K",,"prevSample","",,"96053",1,
"1996P04006","1","1996","2","B","01","K",,"prevSample","",,"96056",1,
"1996P04006","10","1996","2","B","01","K",,"prevSample","",,"96065",1,
"1996P04006","11","1996","2","B","01","K",,"prevSample","",,"96066",1,
"1996P04006","2","1996","2","B","01","K",,"Sample","",,"96057",1,
"1996P04006","3","1996","2","B","01","K",,"prevSample","",,"96058",1,
"1996P04006","4","1996","2","B","01","K",,"prevSample","",,"96059",1,
"1996P04006","5","1996","2","B","01","K",,"prevSample","",,"96060",1,
"1996P04006","6","1996","2","B","01","K",,"prevSample","",,"96061",1,
"1996P04006","7","1996","2","B","01","K",,"prevSample","",,"96062",1,
"1996P04006","8","1996","2","B","01","K",,"Sample","",,"96063",1,
"1996P04006","9","1996","2","B","01","K",,"prevSample","",,"96064",1,
"1996P04007","1","1996","2","C","01","K",,"Sample","",,"96067",1,
"1996P04007","10","1996","2","C","01","K",,"prevSample","",,"96076",1,
"1996P04007","11","1996","2","C","01","K",,"prevSample","",,"96077",1,
"1996P04007","2","1996","2","C","01","K",,"prevSample","",,"96068",1,
"1996P04007","3","1996","2","C","01","K",,"Sample","",,"96069",1,
"1996P04007","4","1996","2","C","01","K",,"prevSample","",,"96070",1,
"1996P04007","5","1996","2","C","01","K",,"prevSample","",,"96071",1,
"1996P04007","6","1996","2","C","01","K",,"prevSample","",,"96072",1,
"1996P04007","7","1996","2","C","01","K",,"prevSample","",,"96073",1,
"1996P04007","8","1996","2","C","01","K",,"prevSample","",,"96074",1,
"1996P04007","9","1996","2","C","01","K",,"prevSample","",,"96075",1,
"1996P04008","1","1996","2","D","01","K",,"prevSample","",,"96078",1,
"1996P04008","10","1996","2","D","01","K",,"prevSample","",,"96087",1,
"1996P04008","11","1996","2","D","01","K",,"prevSample","",,"96088",1,
"1996P04008","2","1996","2","D","01","K",,"Sample","",,"96079",1,
"1996P04008","3","1996","2","D","01","K",,"Sample","",,"96080",1,
"1996P04008","4","1996","2","D","01","K",,"prevSample","",,"96081",1,
"1996P04008","5","1996","2","D","01","K",,"Sample","",,"96082",1,
"1996P04008","6","1996","2","D","01","K",,"prevSample","",,"96083",1,
"1996P04008","7","1996","2","D","01","K",,"prevSample","",,"96084",1,
"1996P04008","8","1996","2","D","01","K",,"prevSample","",,"96085",1,
"1996P04008","9","1996","2","D","01","K",,"prevSample","",,"96086",1,
"1996P04009","1","1996","3","A","01","K",,"prevSample","",,"96089",1,
"1996P04009","10","1996","3","A","01","K",,"prevSample","",,"96098",1,
"1996P04009","11","1996","3","A","01","K",,"prevSample","",,"96099",1,
"1996P04009","2","1996","3","A","01","K",,"prevSample","",,"96090",1,
"1996P04009","3","1996","3","A","01","K",,"prevSample","",,"96091",1,
"1996P04009","4","1996","3","A","01","K",,"prevSample","",,"96092",1,
"1996P04009","5","1996","3","A","01","K",,"prevSample","",,"96093",1,
"1996P04009","6","1996","3","A","01","K",,"prevSample","",,"96094",1,
"1996P04009","7","1996","3","A","01","K",,"prevSample","",,"96095",1,
"1996P04009","8","1996","3","A","01","K",,"prevSample","",,"96096",1,
"1996P04009","9","1996","3","A","01","K",,"prevSample","",,"96097",1,
"1996P04010","1","1996","3","B","01","K",,"Sample","",,"96100",1,
"1996P04010","10","1996","3","B","01","K",,"prevSample","",,"96109",1,
"1996P04010","11","1996","3","B","01","K",,"prevSample","",,"96110",1,
"1996P04010","2","1996","3","B","01","K",,"prevSample","",,"96101",1,
"1996P04010","3","1996","3","B","01","K",,"prevSample","",,"96102",1,
"1996P04010","4","1996","3","B","01","K",,"prevSample","",,"96103",1,
"1996P04010","5","1996","3","B","01","K",,"prevSample","",,"96104",1,
"1996P04010","6","1996","3","B","01","K",,"Sample","",,"96105",1,
"1996P04010","7","1996","3","B","01","K",,"Sample","",,"96106",1,
"1996P04010","8","1996","3","B","01","K",,"prevSample","",,"96107",1,
"1996P04010","9","1996","3","B","01","K",,"prevSample","",,"96108",1,
"1996P04011","1","1996","3","C","01","K",,"prevSample","",,"96111",1,
"1996P04011","10","1996","3","C","01","K",,"prevSample","",,"96120",1,
"1996P04011","11","1996","3","C","01","K",,"prevSample","",,"96121",1,
"1996P04011","2","1996","3","C","01","K",,"prevSample","",,"96112",1,
"1996P04011","3","1996","3","C","01","K",,"prevSample","",,"96113",1,
"1996P04011","4","1996","3","C","01","K",,"prevSample","",,"96114",1,
"1996P04011","5","1996","3","C","01","K",,"prevSample","",,"96115",1,
"1996P04011","6","1996","3","C","01","K",,"prevSample","",,"96116",1,
"1996P04011","7","1996","3","C","01","K",,"prevSample","",,"96117",1,
"1996P04011","8","1996","3","C","01","K",,"prevSample","",,"96118",1,
"1996P04011","9","1996","3","C","01","K",,"prevSample","",,"96119",1,
"1996P04012","1","1996","3","D","01","K",,"prevSample","",,"96122",1,
"1996P04012","10","1996","3","D","01","K",,"prevSample","",,"96131",1,
"1996P04012","11","1996","3","D","01","K",,"prevSample","",,"96132",1,
"1996P04012","2","1996","3","D","01","K",,"Sample","",,"96123",1,
"1996P04012","3","1996","3","D","01","K",,"prevSample","",,"96124",1,
"1996P04012","4","1996","3","D","01","K",,"prevSample","",,"96125",1,
"1996P04012","5","1996","3","D","01","K",,"Sample","",,"96126",1,
"1996P04012","6","1996","3","D","01","K",,"Sample","",,"96127",1,
"1996P04012","7","1996","3","D","01","K",,"prevSample","",,"96128",1,
"1996P04012","8","1996","3","D","01","K",,"prevSample","",,"96129",1,
"1996P04012","9","1996","3","D","01","K",,"prevSample","",,"96130",1,
"1996P04013","1","1996","4","A","01","K",,"Sample","",,"96133",1,
"1996P04013","10","1996","4","A","01","K",,"prevSample","",,"96142",1,
"1996P04013","11","1996","4","A","01","K",,"prevSample","",,"96143",1,
"1996P04013","2","1996","4","A","01","K",,"Sample","",,"96134",1,
"1996P04013","3","1996","4","A","01","K",,"Sample","",,"96135",1,
"1996P04013","4","1996","4","A","01","K",,"Sample","",,"96136",1,
"1996P04013","5","1996","4","A","01","K",,"prevSample","",,"96137",1,
"1996P04013","6","1996","4","A","01","K",,"prevSample","",,"96138",1,
"1996P04013","7","1996","4","A","01","K",,"prevSample","",,"96139",1,
"1996P04013","8","1996","4","A","01","K",,"prevSample","",,"96140",1,
"1996P04013","9","1996","4","A","01","K",,"prevSample","",,"96141",1,
"1996P04014","1","1996","4","B","01","K",,"prevSample","",,"96144",1,
"1996P04014","10","1996","4","B","01","K",,"prevSample","",,"96153",1,
"1996P04014","11","1996","4","B","01","K",,"prevSample","",,"96154",1,
"1996P04014","2","1996","4","B","01","K",,"prevSample","",,"96145",1,
"1996P04014","3","1996","4","B","01","K",,"prevSample","",,"96146",1,
"1996P04014","4","1996","4","B","01","K",,"prevSample","",,"96147",1,
"1996P04014","5","1996","4","B","01","K",,"prevSample","",,"96148",1,
"1996P04014","6","1996","4","B","01","K",,"prevSample","",,"96149",1,
"1996P04014","7","1996","4","B","01","K",,"prevSample","",,"96150",1,
"1996P04014","8","1996","4","B","01","K",,"prevSample","",,"96151",1,
"1996P04014","9","1996","4","B","01","K",,"prevSample","",,"96152",1,
"1996P04015","1","1996","4","C","01","K",,"prevSample","",,"96155",1,
"1996P04015","10","1996","4","C","01","K",,"prevSample","",,"96164",1,
"1996P04015","11","1996","4","C","20","K","L","Sample","",,"96165",1,
"1996P04015","2","1996","4","C","01","K",,"prevSample","",,"96156",1,
"1996P04015","3","1996","4","C","01","K",,"prevSample","",,"96157",1,
"1996P04015","4","1996","4","C","01","K",,"prevSample","",,"96158",1,
"1996P04015","5","1996","4","C","01","K",,"prevSample","",,"96159",1,
"1996P04015","6","1996","4","C","01","K",,"prevSample","",,"96160",1,
"1996P04015","7","1996","4","C","01","K",,"prevSample","",,"96161",1,
"1996P04015","8","1996","4","C","01","K",,"prevSample","",,"96162",1,
"1996P04015","9","1996","4","C","01","K",,"prevSample","",,"96163",1,
"1996P04016","1","1996","4","D","01","K",,"Sample","",,"96166",1,
"1996P04016","10","1996","4","D","01","K",,"prevSample","",,"96175",1,
"1996P04016","11","1996","4","D","01","K",,"prevSample","",,"96176",1,
"1996P04016","2","1996","4","D","01","K",,"Sample","",,"96167",1,
"1996P04016","3","1996","4","D","01","K",,"Sample","",,"96168",1,
"1996P04016","4","1996","4","D","01","K",,"Sample","",,"96169",1,
"1996P04016","5","1996","4","D","01","K",,"Sample","",,"96170",1,
"1996P04016","6","1996","4","D","01","K",,"prevSample","",,"96171",1,
"1996P04016","7","1996","4","D","01","K",,"prevSample","",,"96172",1,
"1996P04016","8","1996","4","D","01","K",,"prevSample","",,"96173",1,
"1996P04016","9","1996","4","D","01","K",,"prevSample","",,"96174",1,
"1996P04017","1","1996","5","A","01","K",,"Sample","",,"96177",1,
"1996P04017","10","1996","5","A","01","K",,"prevSample","",,"96186",1,
"1996P04017","11","1996","5","A","01","K",,"prevSample","",,"96187",1,
"1996P04017","2","1996","5","A","01","K",,"Sample","",,"96178",1,
"1996P04017","3","1996","5","A","01","K",,"Sample","",,"96179",1,
"1996P04017","4","1996","5","A","01","K",,"prevSample","",,"96180",1,
"1996P04017","5","1996","5","A","01","K",,"prevSample","",,"96181",1,
"1996P04017","6","1996","5","A","01","K",,"prevSample","",,"96182",1,
"1996P04017","7","1996","5","A","01","K",,"prevSample","",,"96183",1,
"1996P04017","8","1996","5","A","01","K",,"prevSample","",,"96184",1,
"1996P04017","9","1996","5","A","01","K",,"prevSample","",,"96185",1,
"1996P04018","1","1996","5","B","01","K",,"prevSample","",,"96188",1,
"1996P04018","10","1996","5","B","01","K",,"Sample","",,"96197",1,
"1996P04018","11","1996","5","B","01","K",,"prevSample","",,"96198",1,
"1996P04018","2","1996","5","B","01","K",,"prevSample","",,"96189",1,
"1996P04018","3","1996","5","B","01","K",,"prevSample","",,"96190",1,
"1996P04018","4","1996","5","B","01","K",,"prevSample","",,"96191",1,
"1996P04018","5","1996","5","B","01","K",,"prevSample","",,"96192",1,
"1996P04018","6","1996","5","B","01","K",,"prevSample","",,"96193",1,
"1996P04018","7","1996","5","B","01","K",,"prevSample","",,"96194",1,
"1996P04018","8","1996","5","B","01","K",,"prevSample","",,"96195",1,
"1996P04018","9","1996","5","B","01","K",,"prevSample","",,"96196",1,
"1996P04019","1","1996","5","C","01","K",,"Sample","",,"96199",1,
"1996P04019","10","1996","5","C","01","K",,"prevSample","",,"96208",1,
"1996P04019","11","1996","5","C","01","K",,"prevSample","",,"96209",1,
"1996P04019","2","1996","5","C","01","K",,"Sample","",,"96200",1,
"1996P04019","3","1996","5","C","01","K",,"Sample","",,"96201",1,
"1996P04019","4","1996","5","C","01","K",,"prevSample","",,"96202",1,
"1996P04019","5","1996","5","C","01","K",,"prevSample","",,"96203",1,
"1996P04019","6","1996","5","C","01","K",,"prevSample","",,"96204",1,
"1996P04019","7","1996","5","C","01","K",,"prevSample","",,"96205",1,
"1996P04019","8","1996","5","C","01","K",,"prevSample","",,"96206",1,
"1996P04019","9","1996","5","C","01","K",,"prevSample","",,"96207",1,
"1996P04020","1","1996","5","D","01","K",,"prevSample","",,"96210",1,
"1996P04020","10","1996","5","D","01","K",,"prevSample","",,"96219",1,
"1996P04020","11","1996","5","D","01","K",,"prevSample","",,"96220",1,
"1996P04020","2","1996","5","D","01","K",,"prevSample","",,"96211",1,
"1996P04020","3","1996","5","D","01","K",,"prevSample","",,"96212",1,
"1996P04020","4","1996","5","D","01","K",,"prevSample","",,"96213",1,
"1996P04020","5","1996","5","D","01","K",,"prevSample","",,"96214",1,
"1996P04020","6","1996","5","D","01","K",,"prevSample","",,"96215",1,
"1996P04020","7","1996","5","D","01","K",,"prevSample","",,"96216",1,
"1996P04020","8","1996","5","D","01","K",,"prevSample","",,"96217",1,
"1996P04020","9","1996","5","D","01","K",,"prevSample","",,"96218",1,
"1996P04021","1","1996","6","A","01","K",,"prevSample","",,"96309",1,
"1996P04021","10","1996","6","A","01","K",,"prevSample","",,"96318",1,
"1996P04021","11","1996","6","A","01","K",,"prevSample","",,"96319",1,
"1996P04021","2","1996","6","A","01","K",,"prevSample","",,"96310",1,
"1996P04021","3","1996","6","A","01","K",,"prevSample","",,"96311",1,
"1996P04021","4","1996","6","A","01","K",,"prevSample","",,"96312",1,
"1996P04021","5","1996","6","A","01","K",,"prevSample","",,"96313",1,
"1996P04021","6","1996","6","A","01","K",,"prevSample","",,"96314",1,
"1996P04021","7","1996","6","A","01","K",,"prevSample","",,"96315",1,
"1996P04021","8","1996","6","A","01","K",,"prevSample","",,"96316",1,
"1996P04021","9","1996","6","A","01","K",,"prevSample","",,"96317",1,
"1996P04022","1","1996","6","B","01","K",,"prevSample","",,"96320",1,
"1996P04022","10","1996","6","B","01","K",,"prevSample","",,"96329",1,
"1996P04022","11","1996","6","B","01","K",,"prevSample","",,"96330",1,
"1996P04022","2","1996","6","B","01","K",,"prevSample","",,"96321",1,
"1996P04022","3","1996","6","B","01","K",,"prevSample","",,"96322",1,
"1996P04022","4","1996","6","B","01","K",,"prevSample","",,"96323",1,
"1996P04022","5","1996","6","B","01","K",,"prevSample","",,"96324",1,
"1996P04022","6","1996","6","B","01","K",,"prevSample","",,"96325",1,
"1996P04022","7","1996","6","B","01","K",,"prevSample","",,"96326",1,
"1996P04022","8","1996","6","B","01","K",,"prevSample","",,"96327",1,
